expedition,accession,family,genus,species_epithet,locality,date,latitude,longitude,elevation,county,location,locality_habitat,plant_description,RNA,historical,Photo notes,HUH,NYBG,KIB,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE266,Orobanchaceae,Pedicularis,cyathophylloides,58,7/14/2018,"31°10'09.7"" N","100°18'02.7"" E",3200,Xinlong,Road from Ganze to Xinlong.,"Canyon with raging river, very steep slopes. Forest dominated by pines, shrubby understory of Berberis and Rosa.",Common in forest understory on slopes.,,,6:55-7:15,1,2,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE267,Orobanchaceae,Pedicularis,pseudomelampyriflora,58,7/14/2018,"31°10'09.7"" N","100°18'02.7"" E",3200,Xinlong,Road from Ganze to Xinlong.,"Canyon with raging river, very steep slopes. Forest dominated by pines, shrubby understory of Berberis and Rosa.",,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE268,Orobanchaceae,Pedicularis,batangensis,58,7/14/2018,"31°10'09.7"" N","100°18'02.7"" E",3200,Xinlong,Road from Ganze to Xinlong.,"Canyon with raging river, very steep slopes. Forest dominated by pines, shrubby understory of Berberis and Rosa.",Flowers pale yellow with darker yellow galea.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE269,Orobanchaceae,Euphrasia,sp.,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,11:00-12:25,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE270,Orobanchaceae,Pedicularis,ingens,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,0,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE271,Orobanchaceae,Pedicularis,lachnoglossa,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE272,Orobanchaceae,Pedicularis,rhinanthoides,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE273,Orobanchaceae,Pedicularis,densispica,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE274,Orobanchaceae,Pedicularis,szetschuanica,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE275,Orobanchaceae,Pedicularis,brevilabris,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE276,Orobanchaceae,Pedicularis,polyodonta,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE277,Orobanchaceae,Pedicularis,anas,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE278,Orobanchaceae,Pedicularis,longiflora,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE279,Orobanchaceae,Pedicularis,cranolopha,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE280,Orobanchaceae,Pedicularis,kansuensis,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE281,Orobanchaceae,Pedicularis,polyodonta,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,1:30-2:10,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE282,Orobanchaceae,Pedicularis,longiflora,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,Flowers yellow fading to white on the outer edge of lower corolla lips. ,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE283,Orobanchaceae,Pedicularis,szetschuanica,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE284,Orobanchaceae,Pedicularis,kansuensis,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE285,Orobanchaceae,Pedicularis,cheilanthifolia,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,Flowers with white lower lips with dark purple venation and dark purple galea. ,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE286,Orobanchaceae,Pedicularis,przewalskii,61,7/15/2018,"32°03'08.5"" N","99°00'41.3"" E",4490,Dêgê,Road from Manigange to Yushu. High pass on road between Murike and Muricuo.,,,,,3:21-3:31,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE287,Orobanchaceae,Pedicularis,brevilabris,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,3:45-3:56,1,0,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE288,Orobanchaceae,Pedicularis,sp.,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE289,Orobanchaceae,Pedicularis,kansuensis,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE290,Orobanchaceae,Pedicularis,rhinanthoides,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE291,Orobanchaceae,Pedicularis,anas,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,Flowers white.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE292,Orobanchaceae,Pedicularis,anas,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,4:08-4:57,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE293,Orobanchaceae,Pedicularis,polyodonta,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,1,0,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE294,Orobanchaceae,Pedicularis,confertiflora subsp. confertiflora,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE295,Orobanchaceae,Pedicularis,sp. ,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,Flowers white with dark purple galea and beak.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE296,Orobanchaceae,Pedicularis,sp.,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,"Flowers yellow, style protruding out of beak.",,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE297,Orobanchaceae,Pedicularis,szetschuanica,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE298,Orobanchaceae,Pedicularis,longiflora,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE299,Orobanchaceae,Pedicularis,rhinanthoides,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE300,Orobanchaceae,Pedicularis,verticillata,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,5:10-5:32,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE301,Orobanchaceae,Pedicularis,kansuensis,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE302,Orobanchaceae,Pedicularis,sp.,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE303,Orobanchaceae,Pedicularis,lachnoglossa,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE304,Orobanchaceae,Pedicularis,polyodonta,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE305,Orobanchaceae,Pedicularis,integrifolia,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE306,Orobanchaceae,Pedicularis,szetschuanica,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE307,Orobanchaceae,Pedicularis,cranolopha,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE308,Orobanchaceae,Pedicularis,longiflora,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE309,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,Flowers pink.,,,6:00-6:35,1,0,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE310,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,Flowers white.,,,,1,1,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE311,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,Flowers purple.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE312,Orobanchaceae,Pedicularis,lachnoglossa,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE313,Orobanchaceae,Pedicularis,longiflora,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE314,Orobanchaceae,Pedicularis,cranolopha,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE315,Orobanchaceae,Pedicularis,szetschuanica,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE316,Orobanchaceae,Pedicularis,sp. ,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,Flowers purple with white throat.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE317,Orobanchaceae,Pedicularis,siphonantha,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE318,Orobanchaceae,Pedicularis,sp. ,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,7:15-7:55,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE319,Orobanchaceae,Pedicularis,brevilabris,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE320,Orobanchaceae,Pedicularis,kansuensis,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE321,Orobanchaceae,Pedicularis,cranolopha,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE322,Orobanchaceae,Pedicularis,lachnoglossa,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,1,1,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE323,Orobanchaceae,Pedicularis,kansuensis,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,1,0,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE324,Orobanchaceae,Pedicularis,kansuensis,67,7/16/2018,"31°52'45.3"" N","98°35'29.0"" E",3300,Dêgê,On G317 between Ganze and Manigange.,Sandy hillside meadows with shrubs.,Flowers pink.,,,10:45-11,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE325,Orobanchaceae,Pedicularis,cranolopha,67,7/16/2018,"31°52'45.3"" N","98°35'29.0"" E",3300,Dêgê,On G317 between Ganze and Manigange.,Sandy hillside meadows with shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE326,Orobanchaceae,Pedicularis,pseudomelampyriflora,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,12-12:50,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE327,Orobanchaceae,Pedicularis,cranolopha,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,\,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE328,Orobanchaceae,Pedicularis,scolopax,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE329,Orobanchaceae,Pedicularis,kansuensis,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE330,Orobanchaceae,Pedicularis,kansuensis,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,Flowers purple.,,,2-2:30,1,1,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE331,Orobanchaceae,Pedicularis,lachnoglossa,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE332,Orobanchaceae,Pedicularis,cranolopha,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE333,Orobanchaceae,Pedicularis,alaschanica,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE334,Orobanchaceae,Pedicularis,integrifolia,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE335,Orobanchaceae,Pedicularis,cranolopha,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,9:15-10,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE336,Orobanchaceae,Pedicularis,kansuensis,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,Flowers pink,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE337,Orobanchaceae,Pedicularis,pseudomelampyriflora,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE338,Orobanchaceae,Pedicularis,scolopax,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE339,Orobanchaceae,Pedicularis,sp.,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,1,1,0,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE340,Orobanchaceae,Pedicularis,decora,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,10:15-11,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE341,Orobanchaceae,Pedicularis,brevilabris,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE342,Orobanchaceae,Pedicularis,lachnoglossa,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE343,Orobanchaceae,Pedicularis,rex,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE344,Orobanchaceae,Pedicularis,cyathophylla,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE345,Orobanchaceae,Pedicularis,siphonantha,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE346,Orobanchaceae,Pedicularis,cyathophylloides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE347,Orobanchaceae,Pedicularis,cyathophylloides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE348,Orobanchaceae,Pedicularis,rhinanthoides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE349,Orobanchaceae,Pedicularis,kansuensis,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,Flowers purple.,,,,1,1,1,,,,,,,,,,,,
"2018 Eaton, McKenzie, Meek, Zuo",DE350,Orobanchaceae,Pedicularis,cranolopha,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,1,0,0,,,,,,,,,,,,
